PERMNO,date,RET,vwretd
47896,2022-03-22,0.021267,0.011770
47896,2022-03-23,-0.019913,-0.011877
47896,2022-03-24,0.006510,0.013111
47896,2022-03-25,0.008743,0.003084
47896,2022-03-28,-0.007399,0.006122
47896,2022-03-29,0.002201,0.014708
47896,2022-03-30,-0.004533,-0.007642
47896,2022-03-31,-0.030027,-0.014539
47896,2022-04-01,-0.007409,0.004477
47896,2022-04-04,0.004434,0.008316
47896,2022-04-05,-0.011552,-0.014787
47896,2022-04-06,-0.013874,-0.011274
47896,2022-04-07,-0.003042,0.002480
47896,2022-04-08,0.018308,-0.003213
47896,2022-04-11,-0.003671,-0.014385
47896,2022-04-12,-0.010977,-0.002726
47896,2022-04-13,-0.032233,0.013357
47896,2022-04-14,-0.009269,-0.011685
47896,2022-04-18,0.018554,-0.002124
47896,2022-04-19,0.020707,0.016325
47896,2022-04-20,0.003508,-0.000861
47896,2022-04-21,-0.007752,-0.016874
47896,2022-04-22,-0.028722,-0.026383
47896,2022-04-25,-0.000315,0.005325
47896,2022-04-26,-0.029581,-0.028336
47896,2022-04-27,-0.013006,0.001297
47896,2022-04-28,0.015813,0.022974
47896,2022-04-29,-0.032268,-0.033541
47896,2022-05-02,0.009132,0.005966
47896,2022-05-03,0.021420,0.005111
47896,2022-05-04,0.033081,0.027983
47896,2022-05-05,-0.025020,-0.036279
47896,2022-05-06,-0.001614,-0.008398
47896,2022-05-09,-0.015034,-0.035486
47896,2022-05-10,-0.024372,0.001278
47896,2022-05-11,-0.006308,-0.017115
47896,2022-05-12,-0.000846,0.001470
47896,2022-05-13,0.008895,0.026999
47896,2022-05-16,-0.006969,-0.004679
47896,2022-05-17,0.033147,0.020557
47896,2022-05-18,-0.017106,-0.037661
47896,2022-05-19,-0.014822,-0.002115
47896,2022-05-20,-0.008199,-0.000025
47896,2022-05-23,0.061872,0.016398
47896,2022-05-24,0.014125,-0.010605
47896,2022-05-25,0.006964,0.011199
47896,2022-05-26,0.017290,0.019776
47896,2022-05-27,0.014138,0.024482
47896,2022-05-31,0.007313,-0.006957
47896,2022-06-01,-0.017545,-0.006968
47896,2022-06-02,0.016088,0.020266
47896,2022-06-03,-0.013939,-0.015360
47896,2022-06-06,-0.003304,0.002955
47896,2022-06-07,0.002621,0.009806
47896,2022-06-08,-0.015915,-0.010409
47896,2022-06-09,-0.021016,-0.023580
47896,2022-06-10,-0.045966,-0.028242
47896,2022-06-13,-0.029778,-0.040683
47896,2022-06-14,-0.016639,-0.003455
47896,2022-06-15,0.011836,0.014988
47896,2022-06-16,-0.017156,-0.034247
47896,2022-06-17,-0.003526,0.003997
47896,2022-06-21,0.024772,0.022509
47896,2022-06-22,-0.005612,-0.002209
47896,2022-06-23,-0.010939,0.009173
47896,2022-06-24,0.029846,0.029803
47896,2022-06-27,-0.008012,-0.002129
47896,2022-06-28,-0.004812,-0.018709
47896,2022-06-29,-0.004490,-0.002681
47896,2022-06-30,-0.023330,-0.008944
47896,2022-07-01,0.012788,0.011007
47896,2022-07-05,-0.003770,0.002031
47896,2022-07-06,-0.006482,0.000678
47896,2022-07-07,0.025293,0.016903
47896,2022-07-08,-0.003138,-0.000824
47896,2022-07-11,-0.013116,-0.013163
47896,2022-07-12,0.000975,-0.008058
47896,2022-07-13,-0.009383,-0.003428
47896,2022-07-14,-0.034939,-0.005548
47896,2022-07-15,0.045833,0.018544
47896,2022-07-18,-0.010270,-0.005534
47896,2022-07-19,0.024779,0.027387
47896,2022-07-20,-0.000175,0.007874
47896,2022-07-21,0.006810,0.009350
47896,2022-07-22,-0.004856,-0.010468
47896,2022-07-25,0.004008,0.001988
47896,2022-07-26,-0.015622,-0.011840
47896,2022-07-27,0.016047,0.025316
47896,2022-07-28,-0.003731,0.012437
47896,2022-07-29,0.004791,0.013413
47896,2022-08-01,-0.009969,-0.002153
47896,2022-08-02,-0.015585,-0.005244
47896,2022-08-03,0.010495,0.014969
47896,2022-08-04,-0.011003,-0.000469
47896,2022-08-05,0.030260,-0.000378
47896,2022-08-08,-0.012180,0.001213
47896,2022-08-09,0.009007,-0.006349
47896,2022-08-10,0.026088,0.022615
47896,2022-08-11,0.014782,-0.000224
47896,2022-08-12,0.016564,0.016850
47896,2022-08-15,0.002702,0.002804
47896,2022-08-16,0.009554,0.001907
47896,2022-08-17,-0.008412,-0.009190
47896,2022-08-18,-0.007749,0.002709
47896,2022-08-19,-0.024745,-0.014641
47896,2022-08-22,-0.016522,-0.020291
47896,2022-08-23,-0.009857,-0.000708
47896,2022-08-24,0.002424,0.003948
47896,2022-08-25,0.023748,0.014208
47896,2022-08-26,-0.032729,-0.031867
47896,2022-08-29,-0.002442,-0.006512
47896,2022-08-30,0.000175,-0.011448
47896,2022-08-31,-0.005944,-0.007188
47896,2022-09-01,0.006858,-0.001093
47896,2022-09-02,-0.006986,-0.008552
47896,2022-09-06,0.000264,-0.004937
47896,2022-09-07,0.018991,0.018279
47896,2022-09-08,0.023296,0.007387
47896,2022-09-09,0.004806,0.016683
47896,2022-09-12,0.011832,0.010793
47896,2022-09-13,-0.034749,-0.040550
47896,2022-09-14,-0.002320,0.003995
47896,2022-09-15,0.015071,-0.010278
47896,2022-09-16,-0.006702,-0.009523
47896,2022-09-19,0.009224,0.006945
47896,2022-09-20,-0.019719,-0.012176
47896,2022-09-21,-0.028835,-0.015953
47896,2022-09-22,-0.011379,-0.011461
47896,2022-09-23,-0.018613,-0.019087
47896,2022-09-26,-0.021532,-0.011470
47896,2022-09-27,-0.008802,-0.000730
47896,2022-09-28,0.020217,0.021612
47896,2022-09-29,-0.016946,-0.020935
47896,2022-09-30,-0.015637,-0.012296
47896,2022-10-03,0.030909,0.025437
47896,2022-10-04,0.046784,0.032371
47896,2022-10-05,-0.012237,-0.003162
47896,2022-10-06,-0.020382,-0.009343
47896,2022-10-07,-0.019974,-0.027376
47896,2022-10-10,-0.009341,-0.008193
47896,2022-10-11,-0.028860,-0.006416
47896,2022-10-12,0.016183,-0.002908
47896,2022-10-13,0.055593,0.023431
47896,2022-10-14,0.016641,-0.023711
47896,2022-10-17,0.042000,0.026732
47896,2022-10-18,0.025721,0.011593
47896,2022-10-19,-0.019606,-0.008944
47896,2022-10-20,-0.003262,-0.007498
47896,2022-10-21,0.052527,0.022119
47896,2022-10-24,0.001227,0.008699
47896,2022-10-25,0.002615,0.018291
47896,2022-10-26,0.011491,-0.004574
47896,2022-10-27,0.003948,-0.004139
47896,2022-10-28,0.011878,0.021285
47896,2022-10-31,-0.001586,-0.005972
47896,2022-11-01,0.018033,-0.002192
47896,2022-11-02,-0.009208,-0.025073
47896,2022-11-03,0.001811,-0.008895
47896,2022-11-04,0.027358,0.013227
47896,2022-11-07,0.005280,0.008101
47896,2022-11-08,0.000609,0.005274
47896,2022-11-09,-0.013009,-0.021136
47896,2022-11-10,0.041159,0.055289
47896,2022-11-11,0.001629,0.010538
47896,2022-11-14,-0.010273,-0.009508
47896,2022-11-15,-0.007244,0.010174
47896,2022-11-16,0.001354,-0.009704
47896,2022-11-17,-0.004357,-0.004122
47896,2022-11-18,0.009808,0.004184
47896,2022-11-21,-0.005903,-0.004588
47896,2022-11-22,0.014957,0.013242
47896,2022-11-23,0.010664,0.005918
47896,2022-11-25,0.001905,0.000407
47896,2022-11-28,-0.017478,-0.015648
47896,2022-11-29,0.016450,-0.000744
47896,2022-11-30,0.011863,0.029414
47896,2022-12-01,-0.014040,0.000230
47896,2022-12-02,-0.007927,-0.000581
47896,2022-12-05,-0.028041,-0.019456
47896,2022-12-06,0.001675,-0.014050
47896,2022-12-07,-0.000684,-0.001928
47896,2022-12-08,0.010494,0.007367
47896,2022-12-09,-0.005418,-0.007467
47896,2022-12-12,0.015512,0.013025
47896,2022-12-13,-0.000969,0.007299
47896,2022-12-14,-0.004997,-0.005472
47896,2022-12-15,-0.024811,-0.024075
47896,2022-12-16,-0.006226,-0.010349
47896,2022-12-19,0.005956,-0.009610
47896,2022-12-20,0.004844,0.001877
47896,2022-12-21,0.011248,0.014639
47896,2022-12-22,-0.011350,-0.014000
47896,2022-12-23,0.004745,0.005466
47896,2022-12-27,0.003504,-0.003928
47896,2022-12-28,0.005465,-0.012366
47896,2022-12-29,0.005738,0.018337
47896,2022-12-30,0.006606,-0.002453
48071,1991-01-02,-0.025352,-0.008813
48071,1991-01-03,0.000000,-0.011820
48071,1991-01-04,-0.008671,-0.002309
48071,1991-01-07,-0.014577,-0.016346
48071,1991-01-08,0.002959,-0.002727
48071,1991-01-09,0.023599,-0.009093
48071,1991-01-10,0.025937,0.009429
48071,1991-01-11,0.011236,0.000868
48071,1991-01-14,-0.005556,-0.009508
48071,1991-01-15,-0.058659,0.003183
48071,1991-01-16,-0.023739,0.009464
48071,1991-01-17,0.042553,0.033074
48071,1991-01-18,0.008746,0.009020
48071,1991-01-21,-0.017341,-0.000752
48071,1991-01-22,0.005882,-0.005899
48071,1991-01-23,0.014620,0.005906
48071,1991-01-24,0.020173,0.014341
48071,1991-01-25,-0.014124,0.004249
48071,1991-01-28,0.011461,0.001523
48071,1991-01-29,0.016997,0.001066
48071,1991-01-30,0.016713,0.014963
48071,1991-01-31,-0.002740,0.009568
48071,1991-02-01,0.008242,0.000271
48071,1991-02-04,0.057221,0.015715
48071,1991-02-05,0.000000,0.010277
48071,1991-02-06,0.007732,0.017859
48071,1991-02-07,-0.005115,-0.003433
48071,1991-02-08,-0.005141,0.006692
48071,1991-02-11,0.015504,0.023406
48071,1991-02-12,-0.017812,-0.005439
48071,1991-02-13,0.012953,0.008805
48071,1991-02-14,-0.025575,-0.011131
48071,1991-02-15,0.010499,0.011687
48071,1991-02-19,-0.023377,0.001523
48071,1991-02-20,-0.010638,-0.010218
48071,1991-02-21,0.008065,-0.000246
48071,1991-02-22,0.013333,0.002227
48071,1991-02-25,-0.021053,0.004392
48071,1991-02-26,-0.021505,-0.010480
48071,1991-02-27,0.010989,0.011476
48071,1991-02-28,0.002717,0.000805
48071,1991-03-01,0.005420,0.008371
48071,1991-03-04,0.005391,0.000792
48071,1991-03-05,-0.018767,0.018720
48071,1991-03-06,-0.013661,-0.000997
48071,1991-03-07,0.000000,0.000183
48071,1991-03-08,-0.016620,-0.001836
48071,1991-03-11,0.014085,-0.005634
48071,1991-03-12,-0.008333,-0.008146
48071,1991-03-13,0.014006,0.010826
48071,1991-03-14,-0.002762,-0.001446
48071,1991-03-15,-0.002770,-0.002086
48071,1991-03-18,0.011111,-0.002448
48071,1991-03-19,-0.000110,-0.012276
48071,1991-03-20,0.002778,0.003676
48071,1991-03-21,0.005540,-0.002437
48071,1991-03-22,-0.008264,0.001576
48071,1991-03-25,0.013889,0.006500
48071,1991-03-26,0.043836,0.016058
48071,1991-03-27,-0.023622,0.000049
48071,1991-03-28,0.005376,-0.000331
48071,1991-04-01,0.008021,-0.007887
48071,1991-04-02,-0.007958,0.019315
48071,1991-04-03,0.026738,0.001303
48071,1991-04-04,0.002604,0.003189
48071,1991-04-05,-0.015584,-0.008957
48071,1991-04-08,-0.013193,0.005881
48071,1991-04-09,-0.002674,-0.010069
48071,1991-04-10,0.016086,-0.001837
48071,1991-04-11,0.065963,0.011522
48071,1991-04-12,-0.019802,0.006035
48071,1991-04-15,0.017677,0.001968
48071,1991-04-16,0.049628,0.014233
48071,1991-04-17,0.021277,0.007752
48071,1991-04-18,-0.004630,-0.004857
48071,1991-04-19,-0.023256,-0.009834
48071,1991-04-22,-0.016667,-0.009336
48071,1991-04-23,0.014528,0.001777
48071,1991-04-24,0.009547,0.002895
48071,1991-04-25,-0.004728,-0.007303
48071,1991-04-26,-0.016627,-0.001376
48071,1991-04-29,0.007246,-0.012574
48071,1991-04-30,-0.009592,0.002211
48071,1991-05-01,0.007264,0.011984
48071,1991-05-02,0.012019,0.001922
48071,1991-05-03,0.023753,0.000813
48071,1991-05-06,0.002320,-0.001580
48071,1991-05-07,-0.002315,-0.005006
48071,1991-05-08,-0.002320,0.002347
48071,1991-05-09,-0.009302,0.011488
48071,1991-05-10,-0.025822,-0.015675
48071,1991-05-13,-0.028916,0.001862
48071,1991-05-14,-0.007444,-0.011850
48071,1991-05-15,0.010000,-0.009834
48071,1991-05-16,0.034653,0.009211
48071,1991-05-17,-0.031100,-0.000181
48071,1991-05-20,0.004938,-0.000067
48071,1991-05-21,0.007371,0.007450
48071,1991-05-22,0.017073,0.002428
48071,1991-05-23,0.002398,-0.001313
48071,1991-05-24,0.000000,0.006375
48071,1991-05-28,0.033493,0.010607
48071,1991-05-29,-0.011574,0.002654
48071,1991-05-30,0.018735,0.010109
48071,1991-05-31,0.011494,0.007133
48071,1991-06-03,-0.011364,-0.002471
48071,1991-06-04,0.018391,-0.000321
48071,1991-06-05,-0.011287,-0.005235
48071,1991-06-06,0.004566,-0.003385
48071,1991-06-07,-0.002273,-0.009041
48071,1991-06-10,0.011390,-0.002186
48071,1991-06-11,-0.004505,0.004424
48071,1991-06-12,-0.018100,-0.010461
48071,1991-06-13,0.004608,0.002134
48071,1991-06-14,0.000000,0.010401
48071,1991-06-17,-0.004587,-0.003775
48071,1991-06-18,0.013733,-0.003599
48071,1991-06-19,-0.013761,-0.009258
48071,1991-06-20,0.002326,0.000214
48071,1991-06-21,0.004640,0.004215
48071,1991-06-24,-0.013857,-0.016578
48071,1991-06-25,-0.025761,-0.001745
48071,1991-06-26,0.007212,0.001376
48071,1991-06-27,0.000000,0.006771
48071,1991-06-28,-0.004773,-0.006103
48071,1991-07-01,0.021583,0.015764
48071,1991-07-02,-0.004695,-0.001009
48071,1991-07-03,-0.018868,-0.009230
48071,1991-07-05,0.007212,0.001917
48071,1991-07-08,-0.004773,0.008084
48071,1991-07-09,0.026379,-0.000854
48071,1991-07-10,-0.011682,0.000404
48071,1991-07-11,-0.014184,0.002929
48071,1991-07-12,0.021583,0.007602
48071,1991-07-15,0.009390,0.006161
48071,1991-07-16,0.000000,-0.001752
48071,1991-07-17,-0.002326,-0.000131
48071,1991-07-18,0.009324,0.009041
48071,1991-07-19,-0.027714,-0.001929
48071,1991-07-22,0.014252,-0.003425
48071,1991-07-23,-0.018735,-0.008420
48071,1991-07-24,-0.007160,-0.002706
48071,1991-07-25,-0.007212,0.005378
48071,1991-07-26,0.000000,0.000878
48071,1991-07-29,-0.004843,0.004775
48071,1991-07-30,-0.004866,0.008723
48071,1991-07-31,0.014670,0.003968
48071,1991-08-01,-0.002410,-0.000973
48071,1991-08-02,-0.004831,0.000808
48071,1991-08-05,-0.004854,-0.004846
48071,1991-08-06,0.019512,0.011969
48071,1991-08-07,0.019139,0.001144
48071,1991-08-08,0.000000,-0.001488
48071,1991-08-09,-0.016432,-0.003925
48071,1991-08-12,0.011933,0.001978
48071,1991-08-13,0.009434,0.004441
48071,1991-08-14,-0.002336,0.002259
48071,1991-08-15,0.004684,-0.001346
48071,1991-08-16,0.006993,-0.007974
48071,1991-08-19,-0.041667,-0.023036
48071,1991-08-20,0.033816,0.007127
48071,1991-08-21,0.032710,0.027107
48071,1991-08-22,-0.002262,0.002229
48071,1991-08-23,0.004535,0.006183
48071,1991-08-26,0.009029,-0.000292
48071,1991-08-27,-0.006711,-0.000906
48071,1991-08-28,0.009009,0.008422
48071,1991-08-29,0.000000,0.000028
48071,1991-08-30,-0.004464,-0.001435
48071,1991-09-03,-0.002242,-0.007347
48071,1991-09-04,0.002247,-0.005382
48071,1991-09-05,0.000000,-0.002508
48071,1991-09-06,0.015695,0.000119
48071,1991-09-09,-0.019868,-0.000995
48071,1991-09-10,-0.006757,-0.010083
48071,1991-09-11,-0.009070,0.001800
48071,1991-09-12,0.004577,0.006593
48071,1991-09-13,-0.011390,-0.008549
48071,1991-09-16,0.013825,0.004197
48071,1991-09-17,0.006727,-0.000361
48071,1991-09-18,0.002278,0.003527
48071,1991-09-19,0.038636,0.003243
48071,1991-09-20,0.019694,0.002261
48071,1991-09-23,0.015021,-0.004277
48071,1991-09-24,-0.010571,0.004591
48071,1991-09-25,0.000000,-0.001444
48071,1991-09-26,-0.012821,-0.000196
48071,1991-09-27,0.012987,-0.001547
48071,1991-09-30,0.014957,0.005512
48071,1991-10-01,0.008421,0.002719
48071,1991-10-02,0.012526,-0.002361
48071,1991-10-03,-0.006186,-0.008870
48071,1991-10-04,0.002075,-0.005721
48071,1991-10-07,-0.016563,-0.005612
48071,1991-10-08,0.033684,0.002624
48071,1991-10-09,-0.008147,-0.008432
48071,1991-10-10,0.041068,0.007061
48071,1991-10-11,0.000000,0.003056
48071,1991-10-14,0.021696,0.011955
48071,1991-10-15,0.007722,0.011922
48071,1991-10-16,-0.007663,0.006814
48071,1991-10-17,-0.003861,-0.002361
48071,1991-10-18,0.005814,0.001829
48071,1991-10-21,-0.007707,-0.005529
48071,1991-10-22,-0.023301,-0.003832
48071,1991-10-23,-0.003976,-0.000460
48071,1991-10-24,-0.021956,-0.007669
48071,1991-10-25,-0.004082,-0.002843
48071,1991-10-28,0.040984,0.011439
48071,1991-10-29,0.005906,0.005907
48071,1991-10-30,0.013699,0.005325
48071,1991-10-31,0.000000,0.001294
48071,1991-11-01,-0.001931,-0.002711
48071,1991-11-04,-0.005803,-0.002984
48071,1991-11-05,-0.013619,-0.002225
48071,1991-11-06,-0.007890,0.002803
48071,1991-11-07,0.015905,0.009026
48071,1991-11-08,0.001957,0.000282
48071,1991-11-11,0.017578,0.001565
48071,1991-11-12,0.003839,0.008718
48071,1991-11-13,0.017208,0.001393
48071,1991-11-14,-0.007519,-0.000983
48071,1991-11-15,-0.039773,-0.034069
48071,1991-11-18,-0.007890,0.005141
48071,1991-11-19,-0.013917,-0.015426
48071,1991-11-20,-0.012097,-0.001212
48071,1991-11-21,-0.002041,0.004238
48071,1991-11-22,-0.010225,-0.009163
48071,1991-11-25,-0.004132,-0.003025
48071,1991-11-26,-0.002075,0.004763
48071,1991-11-27,-0.002079,-0.001972
48071,1991-11-29,0.000000,-0.001413
48071,1991-12-02,0.020833,0.013489
48071,1991-12-03,0.010204,0.000811
48071,1991-12-04,-0.008081,-0.001293
48071,1991-12-05,-0.022403,-0.005039
48071,1991-12-06,-0.002083,0.003774
48071,1991-12-09,0.012526,-0.002034
48071,1991-12-10,0.020619,-0.001235
48071,1991-12-11,-0.012121,-0.002004
48071,1991-12-12,0.014315,0.008720
48071,1991-12-13,0.010081,0.007073
48071,1991-12-16,0.005988,0.001531
48071,1991-12-17,-0.003254,-0.004858
48071,1991-12-18,-0.008032,0.001109
48071,1991-12-19,-0.008097,-0.003845
48071,1991-12-20,0.036735,0.009688
48071,1991-12-23,0.049213,0.022189
48071,1991-12-24,0.001876,0.008170
48071,1991-12-26,0.041199,0.013938
48071,1991-12-27,0.000000,0.006093
48071,1991-12-30,-0.001799,0.020303
48071,1991-12-31,-0.010811,0.006064
48071,1992-01-02,-0.010929,-0.000592
48071,1992-01-03,0.000000,0.005579
48071,1992-01-06,-0.003683,0.000018
48071,1992-01-07,0.020333,0.000525
48071,1992-01-08,0.014493,0.003954
48071,1992-01-09,-0.035714,0.002775
48071,1992-01-10,-0.007407,-0.005939
48071,1992-01-13,-0.018657,-0.000875
48071,1992-01-14,0.019011,0.013024
48071,1992-01-15,-0.037313,0.002916
48071,1992-01-16,-0.019380,-0.005337
48071,1992-01-17,0.005929,0.001255
48071,1992-01-20,-0.019646,-0.005989
48071,1992-01-21,-0.014028,-0.011051
48071,1992-01-22,0.012195,0.013444
48071,1992-01-23,0.004016,-0.004011
48071,1992-01-24,0.006000,0.001264
48071,1992-01-27,0.001988,-0.001468
48071,1992-01-28,-0.005952,0.000131
48071,1992-01-29,-0.009980,-0.009785
48071,1992-01-30,-0.022177,0.004172
48071,1992-01-31,-0.002062,-0.004810
48071,1992-02-03,0.004132,0.002604
48071,1992-02-04,0.022634,0.009858
48071,1992-02-05,0.012072,0.002355
48071,1992-02-06,-0.003976,0.000532
48071,1992-02-07,-0.019960,-0.005349
48071,1992-02-10,-0.012220,0.004783
48071,1992-02-11,-0.020619,0.000312
48071,1992-02-12,0.012632,0.008709
48071,1992-02-13,-0.004158,-0.008016
48071,1992-02-14,-0.016701,-0.002059
48071,1992-02-18,-0.016985,-0.011551
48071,1992-02-19,0.028078,0.000003
48071,1992-02-20,0.016807,0.012474
48071,1992-02-21,-0.033058,-0.004983
48071,1992-02-24,0.021368,-0.000364
48071,1992-02-25,0.025105,-0.004183
48071,1992-02-26,0.008163,0.011719
48071,1992-02-27,0.002024,-0.000865
48071,1992-02-28,-0.028283,-0.002338
48071,1992-03-02,0.012474,0.000958
48071,1992-03-03,-0.004107,0.000517
48071,1992-03-04,-0.010309,-0.007033
48071,1992-03-05,-0.016667,-0.008408
48071,1992-03-06,-0.023305,-0.005362
48071,1992-03-09,-0.010846,0.001412
48071,1992-03-10,0.028509,0.005301
48071,1992-03-11,-0.004264,-0.007128
48071,1992-03-12,0.000000,-0.001260
48071,1992-03-13,0.010707,0.004298
48071,1992-03-16,0.002119,0.000298
48071,1992-03-17,0.004989,0.007302
48071,1992-03-18,-0.004246,0.000023
48071,1992-03-19,-0.006397,0.001774
48071,1992-03-20,0.012876,0.001752
48071,1992-03-23,-0.016949,-0.002658
48071,1992-03-24,-0.015086,-0.002592
48071,1992-03-25,0.000000,-0.001184
48071,1992-03-26,0.013129,-0.000975
48071,1992-03-27,-0.006479,-0.010421
48071,1992-03-30,0.004348,-0.001860
48071,1992-03-31,0.000000,0.001499
48071,1992-04-01,-0.017316,0.000199
48071,1992-04-02,-0.017621,-0.009487
48071,1992-04-03,-0.013453,0.000386
48071,1992-04-06,0.025000,0.009007
48071,1992-04-07,-0.044346,-0.017740
48071,1992-04-08,-0.025522,-0.010243
48071,1992-04-09,0.064286,0.015967
48071,1992-04-10,-0.011186,0.007450
48071,1992-04-13,-0.018100,0.004585
48071,1992-04-14,-0.020737,0.013444
48071,1992-04-15,0.007059,0.007901
48071,1992-04-16,0.002336,-0.002718
48071,1992-04-20,-0.009324,-0.014468
48071,1992-04-21,0.009412,-0.001111
48071,1992-04-22,0.037296,-0.000170
48071,1992-04-23,-0.004494,0.002202
48071,1992-04-24,-0.018059,-0.004537
48071,1992-04-27,-0.002299,-0.002185
48071,1992-04-28,-0.006912,-0.000772
48071,1992-04-29,0.032483,0.007670
48071,1992-04-30,-0.011236,0.008763
48071,1992-05-01,-0.004545,-0.004030
48071,1992-05-04,0.034247,0.009849
48071,1992-05-05,-0.006623,0.001794
48071,1992-05-06,0.017778,0.000615
48071,1992-05-07,0.006550,-0.001465
48071,1992-05-08,0.002169,-0.000075
48071,1992-05-11,0.006494,0.005332
48071,1992-05-12,-0.004301,-0.004536
48071,1992-05-13,-0.028078,-0.000289
48071,1992-05-14,-0.011111,-0.007544
48071,1992-05-15,-0.011236,-0.005709
48071,1992-05-18,0.011364,0.005159
48071,1992-05-19,0.011236,0.006926
48071,1992-05-20,0.011111,-0.000583
48071,1992-05-21,-0.002198,-0.005953
48071,1992-05-22,0.000000,0.002991
48071,1992-05-26,-0.030837,-0.006315
48071,1992-05-27,0.018182,0.001798
48071,1992-05-28,0.006696,0.008447
48071,1992-05-29,0.017738,0.000279
48071,1992-06-01,-0.002179,0.004485
48071,1992-06-02,-0.010917,-0.005655
48071,1992-06-03,0.013245,0.001755
48071,1992-06-04,-0.013072,-0.002888
48071,1992-06-05,0.002208,-0.000669
48071,1992-06-08,0.011013,-0.001225
48071,1992-06-09,-0.015251,-0.008092
48071,1992-06-10,-0.017699,-0.007020
48071,1992-06-11,-0.004505,0.002347
48071,1992-06-12,0.004525,0.002516
48071,1992-06-15,0.000000,-0.000189
48071,1992-06-16,-0.008198,-0.004509
48071,1992-06-17,-0.020642,-0.015123
48071,1992-06-18,-0.002342,-0.004253
48071,1992-06-19,-0.004695,0.006212
48071,1992-06-22,0.004717,-0.002611
48071,1992-06-23,0.018779,0.002994
48071,1992-06-24,0.006912,-0.001138
48071,1992-06-25,-0.009153,-0.001575
48071,1992-06-26,0.034642,0.000723
48071,1992-06-29,0.000000,0.013168
48071,1992-06-30,0.002232,0.001630
48071,1992-07-01,0.017817,0.010085
48071,1992-07-02,0.021882,-0.002419
48071,1992-07-06,0.017131,0.004066
48071,1992-07-07,-0.004211,-0.009928
48071,1992-07-08,0.002114,0.001544
48071,1992-07-09,0.012658,0.009397
48071,1992-07-10,0.027083,0.002065
48071,1992-07-13,-0.002028,0.001621
48071,1992-07-14,0.014228,0.006365
48071,1992-07-15,-0.034068,-0.000692
48071,1992-07-16,-0.010373,0.000977
48071,1992-07-17,0.004193,-0.004957
48071,1992-07-20,0.000000,-0.004796
48071,1992-07-21,-0.010438,0.001226
48071,1992-07-22,-0.006329,-0.006405
48071,1992-07-23,0.008493,0.002420
48071,1992-07-24,-0.004211,-0.000374
48071,1992-07-27,-0.004228,0.000460
48071,1992-07-28,0.023355,0.012868
48071,1992-07-29,-0.006224,0.010273
48071,1992-07-30,0.004175,0.003703
48071,1992-07-31,-0.004158,0.001840
48071,1992-08-03,0.004175,0.002296
48071,1992-08-04,-0.004158,-0.000991
48071,1992-08-05,0.004175,-0.004968
48071,1992-08-06,0.000000,-0.003484
48071,1992-08-07,0.010395,-0.002138
48071,1992-08-10,-0.008230,0.000168
48071,1992-08-11,-0.006224,-0.001202
48071,1992-08-12,0.000000,-0.003152
48071,1992-08-13,0.000000,0.000398
48071,1992-08-14,0.008351,0.004852
48071,1992-08-17,-0.006211,0.001964
48071,1992-08-18,0.004167,0.000837
48071,1992-08-19,-0.014523,-0.006133
48071,1992-08-20,0.012632,-0.000376
48071,1992-08-21,-0.006237,-0.007051
48071,1992-08-24,-0.018828,-0.010951
48071,1992-08-25,0.000000,0.000546
48071,1992-08-26,0.012793,0.004814
48071,1992-08-27,0.006316,0.002197
48071,1992-08-28,0.002092,0.002434
48071,1992-08-31,-0.006263,-0.001002
48071,1992-09-01,0.000000,0.004349
48071,1992-09-02,0.000000,0.005338
48071,1992-09-03,0.002101,0.001435
48071,1992-09-04,0.010482,-0.001881
48071,1992-09-08,-0.002075,-0.005564
48071,1992-09-09,0.004158,0.003931
48071,1992-09-10,0.000000,0.008037
48071,1992-09-11,0.000000,0.000205
48071,1992-09-14,0.033126,0.013743
48071,1992-09-15,-0.023327,-0.010773
48071,1992-09-16,-0.004141,-0.000823
48071,1992-09-17,0.000000,0.000305
48071,1992-09-18,0.018711,0.005143
48071,1992-09-21,0.020408,-0.001371
48071,1992-09-22,-0.016000,-0.010043
48071,1992-09-23,0.006098,-0.000416
48071,1992-09-24,0.000000,0.003435
48071,1992-09-25,0.000000,-0.010147
48071,1992-09-28,0.012121,0.002974
48071,1992-09-29,-0.007984,0.000966
48071,1992-09-30,0.002012,0.003642
48071,1992-10-01,0.006024,-0.004258
48071,1992-10-02,-0.009980,-0.012346
48071,1992-10-05,-0.016129,-0.007906
48071,1992-10-06,0.006148,0.001582
48071,1992-10-07,0.010183,-0.005360
48071,1992-10-08,-0.002016,0.007877
48071,1992-10-09,-0.010101,-0.010083
48071,1992-10-12,-0.004082,0.009071
48071,1992-10-13,0.004098,0.004530
48071,1992-10-14,0.000000,0.000253
48071,1992-10-15,0.010204,0.000912
48071,1992-10-16,0.008081,0.004334
48071,1992-10-19,0.014028,0.008913
48071,1992-10-20,-0.013834,0.001843
48071,1992-10-21,-0.002004,0.001445
48071,1992-10-22,-0.006024,-0.001529
48071,1992-10-23,-0.010101,-0.001110
48071,1992-10-26,0.018367,0.008032
48071,1992-10-27,-0.004008,0.000672
48071,1992-10-28,0.004024,0.004809
48071,1992-10-29,-0.002004,0.002814
48071,1992-10-30,0.012048,-0.003089
48071,1992-11-02,0.007937,0.007903
48071,1992-11-03,0.011811,-0.004744
48071,1992-11-04,-0.013619,-0.004687
48071,1992-11-05,0.003945,0.004478
48071,1992-11-06,0.001965,0.000003
